sid_name,served_arpt,fixes
INDIE8.TPAKK,54T 6R3 ARM AXH BYY CXO DWH EFD GLS HOU HPY IAH IWS LBX LVJ SGR T00 T41 T78 TME,RENNK COLET SUSHI WWELL INDIE TPAKK
IRV5.DAG,SNA,ELB JAGLO SLI POM GARDY DAG
IRV5.GMN,SNA,ELB JAGLO SXC LAX GMN
IRV5.RZS,SNA,ELB JAGLO SXC VTU RZS
IRV5.SLI,SNA,ELB JAGLO SLI
IRV5.EHF,SNA,ELB JAGLO SXC LAX LANDO EHF
IZZZO8.BLH,CHD DVT GEU GYR IWA SDL,KEENS IZZZO SALOM BLH
IZZZO8.HRRBR,CHD DVT GEU GYR IWA SDL,KEENS IZZZO CULTS HRRBR
IZZZO8.WLVRN,CHD DVT GEU GYR IWA SDL,KEENS IZZZO WLVRN
JACCC2.KELLN,ATL,JACCC SHUTT BFOUT KELLN
JADKO1.AVRRY,SBD,ELICA JADKO ARRDY PEELR MTBAL AVRRY
JADKO1.MTBAL,SBD,ELICA JADKO ARRDY PEELR MTBAL
JADKO1.SXC,SBD,ELICA JADKO ROHRS DEGLE COMIX PADRZ SXC
JAHNY6.MAP,STL,JAHNY MAP
JASPA7.WINDU,DFW,JASPA WINDU
JBNCH6.BARKS,CVG,JBNCH SNKPT BARKS
JBNCH6.SNKPT,CVG,JBNCH SNKPT
JCOBY4.AGARD,IAD,RIGNZ JCOBY GRIIM RIISE DOCTR AGARD
JCOBY4.COLIN,IAD,RIGNZ JCOBY BAUGH AMEEE COLIN
JCOBY4.SCOOB,IAD,RIGNZ JCOBY BAUGH AMEEE COLIN SCOOB
JCOBY4.SWANN,IAD,RIGNZ JCOBY GRIIM SOOKI SWANN
JCOXX2.GREBE,ELP,JCOXX SNTRS RUTER GREBE
JCOXX2.HBACK,ELP,JCOXX MRQEZ HBACK
JCOXX2.SLNNK,ELP,JCOXX SNTRS RUTER BOATY SLNNK
JCOXX2.TELKE,ELP,JCOXX MRQEZ TELKE
JDUBB4.MELTN,DAA DCA IAD JYO MRB OKV,HAFNR JDUBB CASLY MELTN
JDUBB4.RRSIN,DAA DCA IAD JYO MRB OKV,HAFNR JDUBB TYPNZ SCORN RRSIN
JEEMY4.PAINN,MCO,MDUSA JEEMY ACCHE PAINN
JEEON1.BLH,PSP,KAIMI JEEON TEEGE BLH
JEEON1.TRM,PSP,KAIMI JEEON TRM
JELIE1.APACK,JRF,JELIE MANOH PALAY HUMUU MAGGI SERYU TOADS APACK
JELIE1.CLUTS,JRF,JELIE MANOH PALAY HUMUU CLUTS
JELIE1.EBBER,JRF,JELIE MANOH PALAY MKK BLUSH SESXI ALICA EBBER
JELIE1.FITES,JRF,JELIE MANOH PALAY MKK BLUSH FITES
JELIE1.KEOLA,JRF,JELIE MARYN KEOLA
JELIE1.MKK,JRF,JELIE MANOH PALAY MKK
JELIE1.UPP,JRF,JELIE MANOH PALAY LNY UPP
JELIE1.ZIGIE,JRF,JELIE MANOH PALAY HUMUU MAGGI SERYU REXIE ZIGIE
JETIN2.CAPPS,JAX,DURTE JETIN ELAGE ZOOSS CAPPS
JETIN2.JAYJA,JAX,DURTE JETIN FELTZ JAYJA
JETSS1.JUICE,SJU,JETSS JUICE
JETSS1.SLUGO,SJU,JETSS SLUGO
JETSS1.COY,SJU,JETSS COY
JEWLZ1.CODEX,P19,JUPOL JEWLZ CODEX
JEWLZ1.JIPON,P19,JUPOL JEWLZ JIPON
JHART7.BIB,STL,JHART DOBLR BIB
JHART7.VHP,STL,JHART DOBLR BIB WORKE KELLY VHP
JHART7.CREEP,STL,JHART DOBLR BIB WORKE KELLY SHB CREEP
JHART7.DOBLR,STL,JHART DOBLR
JHART7.KELLY,STL,JHART DOBLR BIB WORKE KELLY
JHART7.RINTE,STL,JHART DOBLR BIB WORKE KELLY SHB RINTE
JPOOL8.CLL,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT ARDIA ELLVR CLL
JPOOL8.ELLVR,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT ARDIA ELLVR
JPOOL8.HOARY,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT NELYN ACT HOARY
JPOOL8.TNV,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT DARTZ BRDEN TORNN TNV
JPOOL8.SAT,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT NELYN ACT HOARY SAT
JPOOL8.TORNN,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT DARTZ BRDEN TORNN
JPOOL8.ACT,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT NELYN ACT
JPOOL8.WINDU,50F ADS AFW CPT DAL DFW DTO F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT JASPA WINDU
JOHKR5.KENNO,LAS,JOHKR GRYMZ DEDPL BIKKR CAGEE KENNO
JOJJO5.CUBIM,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,WAYDS LONEE JOJJO WLLGO BENBY TIELR CUBIM
JOJJO5.DOOGE,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,WAYDS LONEE JOJJO MTCHL DOOGE
JOJJO5.NOONN,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,WAYDS LONEE JOJJO WLLGO BENBY SLEPP BFORE NOONN
JONHH2.BTY,SDL,JONHH CHILY SISIE DOVEE BTY
JONHH2.HOBES,SDL,JONHH HOBES
JONHH2.IGM,SDL,JONHH CHILY IGM
JONHH2.EED,SDL,JONHH CHILY EED
JORJO5.AKMIE,PWK UGN,JILYN JORJO AHLOU ACITO ADELL AKMIE
JORJO5.ARLYN,PWK UGN,JILYN JORJO AHLOU ACITO ADELL AKMIE ARLYN
JORJO5.BEKKI,PWK UGN,JILYN JORJO BRBIE BACEN BLOKR BEKKI
JORJO5.RBS,PWK UGN,JILYN JORJO BRBIE BACEN BLOKR RBS
JTEEE5.ODATE,MEM,HSTON JTEEE ODATE
JUDTH7.MOHAK,CHD DVT GEU GYR IWA SDL,GBN JUDTH MOHAK
JNU6.EEF,JNU,CGL BARLO EEF
JNU6.LVD,JNU,CGL BARLO RADKY SQM LVD
JNU6.SSR,JNU,CGL BARLO SSR
JNU6.SQM,JNU,CGL BARLO RADKY SQM
JUNPR6.GREAN,AGS AIK,PARRR KNINE JUNPR GREAN
JUNPR6.NOKIE,AGS AIK,PARRR KNINE JUNPR NOKIE
KACIR2.BCE,KNB,KACIR BCE
KACIR2.JALMA,KNB,KACIR JALMA
KAJIN2.STNGA,ATL,KAJIN STNGA
KALAE1.ALANA,MKK,KALAE SAKKI ALANA
KALAE1.EELIO,MKK,KALAE HLAWA EELIO
KALAE1.LNY,MKK,KALAE AARES LNY
KALAE1.LOKIE,MKK,KALAE HLONO LOKIE
KALLI7.DRAIK,RIC,KALLI READE DRAIK
KALLI7.READE,RIC,KALLI READE
KALLI7.SANNY,RIC,KALLI READE DRAIK SANNY
KARRR7.CRP,54T 6R3 AXH CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,KARRR KAVCY SKUBA PSX YOMOM CRP
KARRR7.PSX,54T 6R3 AXH CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,KARRR KAVCY SKUBA PSX
KARRR7.NGP,54T 6R3 AXH CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,KARRR KAVCY RIIGG NGP
KARRR7.WWREN,54T 6R3 AXH CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,KARRR KAVCY RIIGG WWREN
KARRR7.YOMOM,54T 6R3 AXH CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,KARRR KAVCY SKUBA PSX YOMOM
KATFH3.KAYEX,OAK,ROWLY VYYDA KATFH MCOVY KAYEX
KATFH3.KTINA,OAK,ROWLY VYYDA KATFH MCOVY KTINA
KATFH3.NTELL,OAK,ROWLY VYYDA KATFH MCOVY NTELL
KATFH3.SUSEY,OAK,ROWLY VYYDA KATFH MCOVY SUSEY
KATMN6.PHASE,CHD DVT GEU GYR IWA SDL,ECLPS KATMN BOXXR PHASE
KATZZ2.BRHMA,DFW,ROOOO RUFFS KATZZ BRHMA
KAYLN3.SMUUV,ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP,MTRCT KAYLN IIICE SMUUV
KBREW2.FAR,ANE FCM MSP STP,GEP KBREW FAR
KEAHI3.JORDA,HNL,KEAHI SETZO JORDA
KEAHI3.LNY,HNL,KEAHI SETZO LNY
KEAHI3.UPP,HNL,KEAHI SETZO JORDA UPP
KEENS3.BLH,PHX,KEENS IZZZO SALOM BLH
KEENS3.HRRBR,PHX,KEENS IZZZO CULTS HRRBR
KEENS3.WLVRN,PHX,KEENS IZZZO WLVRN
KENDL4.FOT,RDD,KENDL TOMAD FOT
KENDL4.RBL,RDD,KENDL RBL
KENDL4.TOMAD,RDD,KENDL TOMAD
KENLN6.SHIPR,CVG,KENLN SHIPR
KEOLA3.KATHS,HNL,KEOLA LEANE NONNI KATHS
KEOLA3.LIH,HNL,KEOLA GRAIL NAPUA LIH
KEOLA3.LILIA,HNL,KEOLA LILIA
KEOLA3.NONNI,HNL,KEOLA LEANE NONNI
KEOLA3.PUPPI,HNL,KEOLA PUPPI
KEOLA3.SOK,HNL,KEOLA GRAIL NAPUA SOK
KER4.ANDYS,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT ANDYS
KER4.DEBIE,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT DEBIE
KER4.HAMLN,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT WALUT HAMLN
KER4.JOTTA,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT JOTTA
KER4.LILLS,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT LILLS
KER4.MERIL,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT MERIL
KER4.NALEY,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT JOTTA NALEY
KER4.NEANO,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT BOBZY NEANO
KER4.TREAL,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT ANDYS TREAL
KIAWA2.GIPPL,JZI,LGRHD GIPPL
KILNS5.AUDII,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,MUNBE LILIC KILNS DURST AUDII
KING5.LBB,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT PODDE MQP ABI LBB
KING5.MQP,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT PODDE MQP
KING5.PODDE,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT PODDE
KING5.SPS,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,TTT FERRA MUZZO KARYN SPS
KKIDS1.EWC,CLE,KKIDS ZAVEE EWC
KKIDS1.NUSMM,CLE,KKIDS NUSMM
KKITY5.ALIAN,DAL,HAYZZ CURLO KKITY RBBIT FUMED ALIAN
KKITY5.BRHMA,DAL,HAYZZ CURLO KKITY ROOOO RUFFS KATZZ BRHMA
KKITY5.CIKAN,DAL,HAYZZ CURLO KKITY RBBIT LYNDE WSTEX CIKAN
KKITY5.DOSXX,DAL,HAYZZ CURLO KKITY RBBIT LYNDE WSTEX DOSXX
KKITY5.HUDAD,DAL,HAYZZ CURLO KKITY PGLET MUTEE HUDAD
KKITY5.HULZE,DAL,HAYZZ CURLO KKITY TYGGR DBLSS HRPER HULZE
KKITY5.WSTEX,DAL,HAYZZ CURLO KKITY RBBIT LYNDE WSTEX
KLADA2.BITAC,MIA,KLADA MEDLI BITAC
KLADA2.JAGOR,MIA,KLADA UPACE JAGOR
KLADA2.RAJAY,MIA,KLADA ELQUE RAJAY
KNI3.ANDYS,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT ANDYS
KNI3.CEGAL,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT FLYYN CEGAL
KNI3.DEBIE,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT DEBIE
KNI3.FLYYN,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT FLYYN
KNI3.HAMLN,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT WALUT HAMLN
KNI3.LILLS,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT LILLS
KNI3.NEANO,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT BOBZY NEANO
KNI3.PEKNN,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,CLT GIPPR PEKNN
KNOST2.CIGAR,TPA,WOBAD LOREC KNOST CIGAR
KNOST2.REMIS,TPA,WOBAD LOREC KNOST REMIS
KREST3.ITMOR,RDD,KREST ITMOR
KREST3.SHATA,RDD,KREST SHATA
KREST3.TOMAD,RDD,KREST SHATA SIPJY TOMAD
KRITR6.FILDS,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,JDEAN KRITR FILDS
KRITR6.SMIAM,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,JDEAN KRITR SMIAM
KRMSN4.WICKS,OKC OUN PWA,SWTZR KRMSN WICKS
KRSTA3.OLSIE,BNA,CERAH KRSTA OLSIE
KRUMM1.ADM,DAL,FUZ LOWGN ADM
KRUMM1.BLECO,DAL,FUZ BLECO
KRUMM1.EAKER,DAL,FUZ GRABE EAKER
KRUMM1.GRABE,DAL,FUZ GRABE
KRUMM1.OKM,DAL,FUZ GRABE EAKER OKM
KRUMM1.ROLLS,DAL,FUZ LOWGN ADM ROLLS
KRUMM1.TUL,DAL,FUZ BLECO ZEMMA TUL
KRUMM1.IRW,DAL,FUZ BLECO ZEMMA IRW
KRUMM1.ZEMMA,DAL,FUZ BLECO ZEMMA
KSHEE5.LEBOY,STL,KSHEE LEBOY
KSHEE5.SEXTN,STL,KSHEE LEBOY SEXTN
KUSSO1.BDDAY,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,SALVE KUSSO THHOR JJANE MRSSH BDDAY
KUSSO1.BSKAT,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,SALVE KUSSO ZERLU SWDIA ZACHH BSKAT
KUSSO1.FORCK,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,SALVE KUSSO HANUH LYING FORCK
KUSSO1.LOOSE,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,SALVE KUSSO TRRCH JAYXX TRYTN LOOSE
KUSSO1.MRSSH,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,SALVE KUSSO THHOR JJANE MRSSH
KUSSO1.ZALEA,50F ADS AFW CPT DAL DFW DTO F41 F46 FTW FWS GKY GPM HQZ JWY LNC LUD NFW RBD TKI WEA,SALVE KUSSO THHOR JJANE MRSSH ZALEA
KWANG6.GINNA,SBA,KWANG CMA GINNA
KWANG6.HENER,SBA,KWANG HENER
KWANG6.RZS,SBA,KWANG RZS
KWEEN5.PITRW,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,HMMPY KWEEN UNJAM TASTY PITRW
KWEEN5.UNJAM,AKH CLT EQY IPJ JQF LKR RUQ UZA VUJ,HMMPY KWEEN UNJAM
KYLOW1.DINTY,LAX,KYLOW BOBAA FIXIT RIZIN OINGO DINTY
KYLOW1.FICKY,LAX,KYLOW ZILLI LAUER PLLUT DUNZL IGOTT FICKY
KYLOW1.GROGU,LAX,KYLOW ZILLI BEAUT RIFFT MALIT GROGU
KYLOW1.MCKEY,LAX,KYLOW BOBAA FIXIT RIZIN MCKEY
KYLOW1.RIZIN,LAX,KYLOW BOBAA FIXIT RIZIN
KYLOW1.SCTRR,LAX,KYLOW BOBAA FIXIT RIZIN TESEA SCTRR
KYLOW1.STOKD,LAX,KYLOW BOBAA FIXIT RIZIN SPLNT STOKD
LADYJ4.COREZ,LAX,MLIBU LADYJ RUGBY OROSZ BRRKK SHORS MDWAY COREZ
LADYJ4.CSTRO,LAX,MLIBU LADYJ RUGBY OROSZ HEYJO CSTRO
LCH5.LSU,CXO DWH IAH,WEDRI HOURN LCH LSU
LAKES5.COU,FLV GPH IXD LXT MCI MKC OJC STJ,MCI ANX FRANC COU
LAKES5.FRANC,FLV GPH IXD LXT MCI MKC OJC STJ,MCI ANX FRANC
LAKES5.SPI,FLV GPH IXD LXT MCI MKC OJC STJ,MCI TWAIN SPI
LAKES5.TWAIN,FLV GPH IXD LXT MCI MKC OJC STJ,MCI TWAIN
LALUZ6.ABQ,CHD DVT GEU GYR IWA SDL,FORPE LALUZ SJN ABQ
LALUZ6.MAXXO,CHD DVT GEU GYR IWA SDL,FORPE LALUZ SJN JSSUA MAXXO
LALUZ6.SJN,CHD DVT GEU GYR IWA SDL,FORPE LALUZ SJN
LAMPS8.STV,GRK HLR ILE,AGJ STV
LAMPS8.ACT,GRK HLR ILE,AGJ SONET ACT
LARGO3.GUP,ABQ,ABQ GUP
LARGO3.RSK,ABQ,ABQ HANOS RSK
LARGO3.ZUN,ABQ,ABQ ZUN
LATVE3.CME,ELP,LATVE AKASE BLRNG RIICK CME
LAVAA7.PDT,PDX,LAVAA PDT
LAVAA7.SUNED,PDX,LAVAA SUNED
LAXX1.IPL,LAX,SLI DANAH OCN PILLO IPL
LAXX1.MZB,LAX,SLI DANAH OCN CARIF MZB
LAXX1.OCN,LAX,SLI DANAH OCN
LAXX1.ROSIN,LAX,SLI SXC GOATZ MALIT ROSIN
LAXX1.TRM,LAX,SLI TUSTI HEMET TRM
LEEAH6.CYN,MIV,LEEAH CYN
LEEAH6.ENO,MIV,LEEAH ENO
LEEAH6.ATR,MIV,LEEAH ATR
LOA4.ADM,AXH CXO DWH EFD GLS HOU IAH IWS LBX SGR T41 TME,WLLIS LOA DOLEY ADM
LOA4.BYP,AXH CXO DWH EFD GLS HOU IAH IWS LBX SGR T41 TME,WLLIS LOA CQY BYP
LOA4.FUZ,AXH CXO DWH EFD GLS HOU IAH IWS LBX SGR T41 TME,WLLIS LOA DOLEY FUZ
LGANN1.PMD,PSP,YUCCA LGANN SOGGI APLES PMD
LGRHD3.GIPPL,CHS,LGRHD GIPPL
LIDDS4.GRIVY,ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP,KZLOV LIDDS NOONR ZEYOU GRIVY
LIFRR2.BAIRN,FLL FXE HST MIA OPF PMP TMB X51,LIFRR BOBOE DURRY CLEFF BAIRN
LIFRR2.WIXED,FLL FXE HST MIA OPF PMP TMB X51,LIFRR BOBOE DURRY CLEFF WIXED
LINDY8.LIT,ALN BLV CPS STL SUS,STL SAGZA TWRAY LIT
LINDY8.MYERZ,ALN BLV CPS STL SUS,STL SAJOY MYERZ
LINDY8.VIH,ALN BLV CPS STL SUS,STL KLAIR VIH
LINDY8.ARG,ALN BLV CPS STL SUS,STL SAJOY MYERZ ARG
LINDZ1.JNC,ASE,LINDZ SLOLM PACES JNC
LINDZ1.RLG,ASE,LINDZ SXW JESIE RLG
LINDZ1.EKR,ASE,LINDZ SLOLM RIL EKR
LINDZ1.DBL,ASE,LINDZ DBL
LINDZ1.RIL,ASE,LINDZ SLOLM RIL
LINSE2.JERES,BWI DMW ESN FDK GAI MTN,TERPZ LINSE JERES
LINSE2.MCRAY,BWI DMW ESN FDK GAI MTN,TERPZ LINSE BUFFR MCRAY
LIZRD5.CROIT,APC,LIZRD CROIT
LIZRD5.OAK,APC,LIZRD SABLO OAK
LIZRD5.PYE,APC,LIZRD LAKCI PYE
LLADN1.GCC,W43,LLADN ALVAA PEPRS GCC
LLADN1.KARAS,W43,LLADN KARAS
LLADN1.KOCYE,W43,LLADN KOCYE
LLIZY1.DAAVE,SDF,LLIZY GUMMI DAAVE
LLRGO1.CAMJO,PIE,INLTT LLRGO BAYPO ECAKE WILON SPRNG CAMJO
LLRGO1.LACEN,PIE,INLTT LLRGO ENDED LACEN
LLRGO1.WILON,PIE,INLTT LLRGO BAYPO ECAKE WILON
LNDRE5.BDDAY,DAL,SHRAM LNDRE THHOR JJANE MRSSH BDDAY
LNDRE5.BSKAT,DAL,SHRAM LNDRE ZERLU SWDIA ZACHH BSKAT
LNDRE5.FORCK,DAL,SHRAM LNDRE HANUH LYING FORCK
LNDRE5.LOOSE,DAL,SHRAM LNDRE TRRCH JAYXX TRYTN LOOSE
LNDRE5.MRSSH,DAL,SHRAM LNDRE THHOR JJANE MRSSH
LNDRE5.ZALEA,DAL,SHRAM LNDRE THHOR JJANE MRSSH ZALEA
LOHLA3.JAYSN,LAS,LOHLA JAYSN
LOKRD1.BILET,SDF,LOKRD CNTRY BILET
LOUPE1.HRNER,SJC,LOUPE SJC BMRNG HRNER
LOUPE1.MOGEE,SJC,LOUPE SJC BMRNG AXXXX MOGEE
LOUPE1.ORRCA,SJC,LOUPE SJC BMRNG DEEII ORRCA
LOUPE1.SYRAH,SJC,LOUPE SJC BMRNG HNNLE SYRAH
LOUPE1.TIPRE,SJC,LOUPE SJC BMRNG KAESS TIPRE
LOVE7.ABI,DAL,TTT PODDE MQP ABI
LOVE7.CDS,DAL,TTT FERRA SCABI CDS
LOVE7.CNX,DAL,TTT CEOLA KIRST LBB CNX
LOVE7.LBB,DAL,TTT CEOLA KIRST LBB
LOVE7.MQP,DAL,TTT PODDE MQP
LOVE7.PNH,DAL,TTT FERRA SCABI CDS PNH
LOVE7.PODDE,DAL,TTT PODDE
LOVE7.TXO,DAL,TTT CEOLA KIRST LBB TXO
LOVEY8.CADIZ,CVG,MUMIE LOVEY ZABAL MACES BOLRR CADIZ
LOVEY8.HELIS,CVG,MUMIE LOVEY ZABAL HISNA HELIS
LOVEY8.MACES,CVG,MUMIE LOVEY ZABAL MACES
LOWGN8.ADM,DFW,LOWGN ADM
LOWGN8.ROLLS,DFW,LOWGN ADM MRMAC ROLLS
LFK3.LIT,AXH CXO DWH EFD GLS HOU IAH IWS LBX SGR T41 TME,KYANN COLET LFK SKKIP LIT
LURIC8.HAWES,54T 6R3 ARM AXH BYY CXO DWH EFD GLS HOU HPY IAH IWS LBX LVJ SGR T00 T41 T78 TME,KNTKY PEETY DARTR MUSIQ CLAVN VELCO ENJOY LURIC HAWES
LURIC8.ORRTH,54T 6R3 ARM AXH BYY CXO DWH EFD GLS HOU HPY IAH IWS LBX LVJ SGR T00 T41 T78 TME,KNTKY PEETY DARTR MUSIQ CLAVN VELCO ENJOY LURIC ORRTH
LWOOD5.DANCO,RDU,FOCAL EPOCH LWOOD OPUSS DANCO
LWOOD5.DBRAH,RDU,FOCAL EPOCH LWOOD DBRAH
MAREO5.BDOCK,EYE GEZ HFY IND MQJ TYQ UMP,MAREO BDOCK
MARIC4.GMN,BFL,MARIC NINTY GMN
MARIC4.LHS,BFL,MARIC NINTY LHS
MAULA1.ALANA,MKK,MAULA NIUUU SAKKI ALANA
MAULA1.EELIO,MKK,MAULA HLAWA EELIO
MAULA1.LNY,MKK,MAULA LNY
MAULA1.LOKIE,MKK,MAULA NIUUU LOKIE
MAYNR3.CANOA,FLL FXE HST MIA OPF PMP TMB X51,AUSTI MAYNR MCLAW SLIPT JABOX CANOA
MAYNR3.FUNDI,FLL FXE HST MIA OPF PMP TMB X51,AUSTI MAYNR MCLAW FUNDI
MAYNR3.MAXIM,FLL FXE HST MIA OPF PMP TMB X51,AUSTI MAYNR MCLAW SLIPT JABOX MAXIM
MAYSA7.RRSTA,CHD DVT GEU GYR IWA SDL,ZEPER MAYSA RRSTA
MCCRN8.HEC,LAS,RADYR HEC
MCCRN8.LIDAT,LAS,JOHKR BTY LIDAT
MCCRN8.TNP,LAS,RADYR GFS JOTNU TNP
MEADO2.CREKK,BZN,MEADO VVNUS POWDA CREKK
MEADO2.DBS,BZN,MEADO LIILY UPLOW DBS
MEADO2.TOOLS,BZN,MEADO VVNUS RYYDE AALNG YODOG TOOLS
MEADO2.UPLOW,BZN,MEADO LIILY UPLOW
MEADO2.HIA,BZN,MEADO WASAT HIA
MEARZ7.BVT,EYE GEZ HFY IND MQJ TYQ UMP,MEARZ BVT
MEARZ7.MZZ,EYE GEZ HFY IND MQJ TYQ UMP,MEARZ MZZ
MECCA1.PSP,TRM,MECCA TRM PSP
MECCA1.TNP,TRM,MECCA TRM TNP
MELLZ2.GLAMS,HST TMB X51,DAYAK MELLZ GLAMS
MELLZ2.URSUS,HST TMB X51,DAYAK MELLZ GLAMS LRODD URSUS
METRO4.DUNKS,ARB DET DTW PTK YIP,DXO DUNKS
METRO4.HARWL,ARB DET DTW PTK YIP,DXO HARWL
METRO4.ILLIE,ARB DET DTW PTK YIP,DXO ANNTS ILLIE
METRO4.MAARS,ARB DET DTW PTK YIP,DXO MAARS
METRO4.PISTN,ARB DET DTW PTK YIP,DXO PISTN
MIA2.ALTNN,HWO MIA OPF TMB,FLL PERTS ALTNN
MIA2.BEECH,HWO MIA OPF TMB,FLL BEECH
MIA2.BNGOS,HWO MIA OPF TMB,DHP MRENO BNGOS
MIA2.DORRL,HWO MIA OPF TMB,DHP BOGYY DORRL
MIA2.FLMGO,HWO MIA OPF TMB,DHP ALNZO FLMGO
MIA2.FOLZZ,HWO MIA OPF TMB,DHP TALKY FOLZZ
MIA2.ZFP,HWO MIA OPF TMB,DHP TALKY FOLZZ ZFP
MIA2.GWAVA,HWO MIA OPF TMB,DHP GWAVA
MIA2.HURCN,HWO MIA OPF TMB,DHP HURCN
MIA2.KETLL,HWO MIA OPF TMB,VKZ KLADA KETLL
MIA2.MAYNR,HWO MIA OPF TMB,DHP MAYNR
MIGGY3.GETCH,ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP,JAXII MIGGY MONEE GETCH
MIGGY3.HUBBY,ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP,JAXII MIGGY MONEE HUBBY
MIGGY3.SLLAP,ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP,JAXII MIGGY MONEE SLLAP
MIKAA1.HHERO,SNA,LIION CHOAK JAABB KLNCH DOLLF MIKAA SNYPR HHERO
MINNE5.EASON,PDX,MINNE EASON
MINNE5.FAMUK,PDX,MINNE FAMUK
MINNE5.HISKU,PDX,MINNE HISKU
MISHN4.BOILE,SBA,MISHN LYTTL BOILE
MISHN4.IKAYE,SBA,MISHN LYTTL IKAYE
MISHN4.KPTIN,SBA,MISHN KPTIN
MISHN4.NNAVY,SBA,MISHN CMA BOILE NNAVY
MISHN4.SXC,SBA,MISHN SXC
MIXAE3.HALBI,PBI,HEFFE MIXAE HALBI
MLTRE3.JYMSE,CHS,MLTRE JYMSE
MLTRE3.VANNC,CHS,MLTRE VANNC
